"Height","Crown_Diameter","DBH","Visibility","alpha"
4.06158854959775,2.3031231282707,5.93929002801831,"Invisible",1.99317145626992
3.68569077390531,2.16124264390631,4.94487400637729,"Visible",1.99317145626992
2.84587411018454,1.82464233228874,3.03572466997448,"Invisible",1.99317145626992
3.5880673522575,2.12359034940026,4.70065547138951,"Visible",1.99317145626992
3.69512817137851,2.16486417773448,4.96879093766483,"Visible",1.99317145626992
3.84921249153489,2.22354911740186,5.36694211876216,"Invisible",1.99317145626992
3.05362271792669,1.9107840283694,3.46734974348005,"Invisible",1.99317145626992
3.03248965512821,1.90211587960142,3.42221263075982,"Invisible",1.99317145626992
3.23741351418331,1.98531725169288,3.87159321944604,"Invisible",1.99317145626992
2.97426861095338,1.87812673527466,3.29930009564626,"Invisible",1.99317145626992
5.06557667572446,2.66149229504183,9.01031828068405,"Visible",1.99317145626992
3.61694372413163,2.13476409002807,4.77228813541493,"Invisible",1.99317145626992
2.83186665821388,1.81875744173678,3.00759394346302,"Invisible",1.99317145626992
3.24673176704932,1.9890566189584,3.89264573576264,"Invisible",1.99317145626992
2.95293106131458,1.86929439002765,3.25478305752684,"Invisible",1.99317145626992
7.69624045785239,3.49987635029573,19.8369765839492,"Visible",1.99317145626992
4.25982189834009,2.37611070542685,6.49804442608438,"Visible",1.99317145626992
3.53138733202852,2.10156722676687,4.56153292475578,"Visible",1.99317145626992
3.81691037314959,2.21131466712412,5.28227970364586,"Invisible",1.99317145626992
4.45135064342065,2.44552342622576,7.06026657966235,"Visible",1.99317145626992
3.02749022840825,1.90006221738005,3.41157525753062,"Visible",1.99317145626992
2.8326341436681,1.8190801419818,3.00913207284995,"Invisible",1.99317145626992
2.98936140852451,1.88436095564797,3.33096013029094,"Invisible",1.99317145626992
3.79130514230711,2.20159124876748,5.21561925830109,"Visible",1.99317145626992
3.2616325720572,1.99502854470454,3.92642226748559,"Invisible",1.99317145626992
2.86807162779169,1.83394764050904,3.0805552323485,"Invisible",1.99317145626992
5.49041258919049,2.80559080173733,10.488967784344,"Invisible",1.99317145626992
5.45112413996785,2.79243038487216,10.3477997837636,"Visible",1.99317145626992
3.11423072422065,1.9355295208568,3.59833996029675,"Invisible",1.99317145626992
2.85503517224818,1.82848572075097,3.05418910451294,"Invisible",1.99317145626992
4.08743786947204,2.31270922333447,6.01081132561619,"Invisible",1.99317145626992
8.06960494376702,3.61012655238168,21.6917045329269,"Visible",1.99317145626992
3.19125984304976,1.96674091984093,3.76811082824487,"Invisible",1.99317145626992
3.28321641502359,2.00366221258558,3.97559077029694,"Invisible",1.99317145626992
6.12919941550349,3.01521686604747,12.9097879746315,"Invisible",1.99317145626992
4.67061936433791,2.5237357097415,7.73076305688353,"Visible",1.99317145626992
3.66728092388079,2.15416876603226,4.89837457774099,"Invisible",1.99317145626992
3.13284128749858,1.94309452033433,3.63902024985455,"Invisible",1.99317145626992
6.34982592190962,3.08584138901539,13.8005564007081,"Visible",1.99317145626992
3.05087130251944,1.90965665584102,3.46145738690999,"Invisible",1.99317145626992
3.45676764486476,2.07238654464447,4.38137574746376,"Invisible",1.99317145626992
3.53191169566464,2.10177152605033,4.56281098329993,"Invisible",1.99317145626992
4.578489985776,2.49103142292101,7.44556130469686,"Visible",1.99317145626992
3.12139691153125,1.93844434431326,3.61397887246725,"Invisible",1.99317145626992
2.90589746853121,1.84974733990624,3.15766026648834,"Invisible",1.99317145626992
3.27278806124617,1.99949326284911,3.95179882734942,"Invisible",1.99317145626992
5.13533164515293,2.68543049920891,9.24585183397522,"Visible",1.99317145626992
