"Height","Crown_Diameter","DBH","Visibility","alpha"
4.99614708833658,2.6375524575729,8.77872220158601,"Visible",3.11665935209021
3.58802973810174,2.12357577436082,4.70056249530241,"Visible",3.11665935209021
2.83919594601123,1.82183791440774,3.02229776957727,"Invisible",3.11665935209021
2.99712429375433,1.88756325398733,3.34729960267955,"Invisible",3.11665935209021
3.32775452927513,2.0214160458514,4.07795805481374,"Invisible",3.11665935209021
2.95518704954564,1.87022926048232,3.25947634099118,"Visible",3.11665935209021
5.67513908815329,2.86703820205832,11.1647458740112,"Visible",3.11665935209021
3.82058164980298,2.21270696153909,5.29187008431179,"Visible",3.11665935209021
3.48460381462582,2.08329731713508,4.44818265126376,"Invisible",3.11665935209021
3.09064642409449,1.92592028458348,3.54709662942175,"Visible",3.11665935209021
3.02935360477979,1.900827791062,3.41553817859807,"Invisible",3.11665935209021
2.93572120814153,1.86215457524417,3.21908487905993,"Invisible",3.11665935209021
3.06032032953526,1.91352686118904,3.48171285326346,"Invisible",3.11665935209021
3.83395976832353,2.21777657350207,5.32688656766748,"Visible",3.11665935209021
3.59439486544751,2.12604143541702,4.71630835853653,"Invisible",3.11665935209021
3.02971772324364,1.90097737121415,3.41631281722948,"Visible",3.11665935209021
2.93981235976067,1.86385316904161,3.22755433629511,"Invisible",3.11665935209021
2.8735106125749,1.83622389160497,3.0915870221637,"Invisible",3.11665935209021
3.00038439460785,1.88890723689997,3.35417273016631,"Invisible",3.11665935209021
3.34145792268286,2.02686197178613,4.10970016866763,"Invisible",3.11665935209021
2.85596957951986,1.8288774980436,3.05607539171648,"Invisible",3.11665935209021
3.25321003488407,1.991654131257,3.90731355433394,"Visible",3.11665935209021
2.87733044859987,1.83782162900789,3.09934580173822,"Invisible",3.11665935209021
3.34709629573635,2.02910050230405,4.1227943053476,"Visible",3.11665935209021
2.86041317598509,1.83073999913129,3.06505316676872,"Invisible",3.11665935209021
2.87536285230453,1.83699872651863,3.0953481154084,"Visible",3.11665935209021
