"Height","Crown_Diameter","DBH","Visibility","alpha"
4.07971964298886,2.01840461857833,5.98941398566971,"Visible",4.18721716152504
3.68254992498783,2.54494011896272,4.93692627139969,"Visible",4.18721716152504
3.07693260801683,2.29985778603368,3.51745850517161,"Invisible",4.18721716152504
3.09934460291543,1.64264539520055,3.56595558805481,"Invisible",4.18721716152504
3.56279657067821,2.49796235686038,4.63838503324996,"Visible",4.18721716152504
2.90925109616655,2.22835941275368,3.16453959823981,"Invisible",4.18721716152504
2.84071523758991,1.53879203032068,3.02534994980723,"Invisible",4.18721716152504
3.20832794997153,2.35470249798909,3.80622613943417,"Invisible",4.18721716152504
2.89497692682124,2.22219095016518,3.13530761472728,"Invisible",4.18721716152504
3.05725681328715,2.2915577695181,3.47513964237139,"Visible",4.18721716152504
3.07749198786993,1.63395675815208,3.51866514305349,"Invisible",4.18721716152504
2.8751379193483,1.55274705236727,3.09489125976049,"Invisible",4.18721716152504
2.97630685095694,1.59352155397312,3.30356739414146,"Invisible",4.18721716152504
3.21493554507201,1.6883526824403,3.82103016284251,"Invisible",4.18721716152504
2.96748535371855,2.25338911896255,3.28511720948266,"Invisible",4.18721716152504
3.10131284193292,1.64342721579398,3.5702295465355,"Invisible",4.18721716152504
3.8469308027714,2.60835255047413,5.36094114959317,"Visible",4.18721716152504
2.84908345979388,1.5421884021162,3.04218723536367,"Visible",4.18721716152504
3.23797981775027,2.36694281617535,3.87287112469963,"Invisible",4.18721716152504
4.39652650199937,2.13477714298762,6.89709445453377,"Visible",4.18721716152504
3.23753201779747,1.69723937330627,3.87186061508512,"Invisible",4.18721716152504
3.15978086197063,2.33455510858447,3.69828727610411,"Visible",4.18721716152504
2.87489333992732,1.55264804752947,3.09439453664167,"Invisible",4.18721716152504
3.32840054475072,1.73282058872388,4.07945186667663,"Invisible",4.18721716152504
3.79831195678932,2.58972240964941,5.23382119513551,"Invisible",4.18721716152504
4.22002434127027,2.07021202921766,6.38397523493049,"Visible",4.18721716152504
3.46036482479281,2.45722998533226,4.38998225465059,"Visible",4.18721716152504
3.07039725661861,2.29710349630658,3.50337551605273,"Invisible",4.18721716152504
3.3976119481474,1.75975843003056,4.24098097527793,"Invisible",4.18721716152504
4.04138329117751,2.68185782978882,5.88366529312406,"Visible",4.18721716152504
4.19955409485534,2.06268060573767,6.32567260031926,"Visible",4.18721716152504
3.60269795239591,1.83878810355722,4.73688548291496,"Visible",4.18721716152504
3.62025489534919,1.84550050593815,4.78053458327925,"Visible",4.18721716152504
2.9621813010295,2.25111830699232,3.27404715144925,"Invisible",4.18721716152504
3.47651688843745,1.79030204838267,4.42872503435077,"Visible",4.18721716152504
2.82943595940797,1.53421019326822,3.00272498177655,"Invisible",4.18721716152504
2.88937300392071,1.5585057346321,3.12386623524608,"Invisible",4.18721716152504
3.24330064410278,2.3691340731955,3.8848876366293,"Invisible",4.18721716152504
3.54099479238886,2.48933606306239,4.58497638483782,"Invisible",4.18721716152504
2.90463386567485,2.22636556350684,3.15507004977882,"Invisible",4.18721716152504
3.17427487368529,2.34058428577692,3.73036020839028,"Invisible",4.18721716152504
3.32833145381834,1.73279362809341,4.07929209219563,"Visible",4.18721716152504
3.72708743783384,1.88617104790293,5.05018709833752,"Visible",4.18721716152504
