"Height","Crown_Diameter","DBH","Visibility","alpha"
4.07131089881017,2.01528564941701,5.96614313954262,"Invisible",2.55861885030754
3.13785658468272,1.65792059146731,3.65001980258122,"Invisible",2.55861885030754
2.95749008150436,2.24910838663148,3.26427077109885,"Invisible",2.55861885030754
2.84479476286611,2.20039904321917,3.03355267407087,"Invisible",2.55861885030754
5.39052571455634,3.15457114463353,10.1318262486053,"Visible",2.55861885030754
2.85936261275636,2.20674238086371,3.06292950750062,"Invisible",2.55861885030754
2.94258312623963,1.57996889937124,3.23329628691735,"Invisible",2.55861885030754
2.99087108946794,1.59936262090045,3.33413479270333,"Invisible",2.55861885030754
2.8741803350679,2.21318006893158,3.09294668918409,"Invisible",2.55861885030754
6.69928020881235,3.56566617496174,15.2684629843245,"Visible",2.55861885030754
2.85953503550992,2.20681737503355,3.06327800373194,"Invisible",2.55861885030754
3.84416014601209,1.93040617564806,5.35365840957224,"Invisible",2.55861885030754
2.99983237987536,2.26719961688191,3.35300847574786,"Invisible",2.55861885030754
2.95594916627327,2.24844788870292,3.26106254170122,"Invisible",2.55861885030754
2.91300580459704,1.56805052204114,3.17225001971401,"Invisible",2.55861885030754
3.14035130690288,1.65890846067352,3.65549703942626,"Invisible",2.55861885030754
3.10732163670355,1.64581325078895,3.58329230721179,"Invisible",2.55861885030754
2.88538065581555,1.55689138265729,3.11572715778453,"Invisible",2.55861885030754
3.28567198290589,1.71612016269008,3.98120282934724,"Invisible",2.55861885030754
3.98962397885584,1.9849017293699,5.74229567775584,"Invisible",2.55861885030754
3.91626110071019,1.95748094018264,5.54469150311711,"Invisible",2.55861885030754
2.90046990742861,1.56298996431539,3.14654156358209,"Invisible",2.55861885030754
3.15066661545733,1.66299106988306,3.67818557920291,"Invisible",2.55861885030754
3.08221548244842,1.63583613322589,3.52886194537202,"Invisible",2.55861885030754
3.00194955496866,1.60380092960839,3.35747484319663,"Invisible",2.55861885030754
2.94317956389606,1.58020892834927,3.23453293172388,"Invisible",2.55861885030754
3.17406289245308,2.34049619311504,3.72989018992369,"Invisible",2.55861885030754
3.98817911327954,2.66190238569215,5.73837252322304,"Visible",2.55861885030754
4.3178962010381,2.10609566191402,6.66620158754068,"Visible",2.55861885030754
3.24405472005568,1.69980171431817,3.88659205122596,"Visible",2.55861885030754
5.08237252391516,2.37980100470309,9.06676974922523,"Visible",2.55861885030754
2.88855880669033,1.55817654997233,3.12220554627066,"Visible",2.55861885030754
3.50994563026705,2.47701074776124,4.50941611886396,"Invisible",2.55861885030754
3.07660614775241,1.6336042213376,3.51675438785455,"Visible",2.55861885030754
