"Height","Crown_Diameter","DBH","Visibility","alpha"
3.2392842966904,1.98606828500456,3.87581553060785,"Invisible",3.99255992961116
2.87211004023206,1.83563788514456,3.08874449595802,"Invisible",3.99255992961116
2.83544578609835,1.82026207949395,3.01477008582808,"Invisible",3.99255992961116
3.0235576000337,1.89844595114673,3.40321866888928,"Invisible",3.99255992961116
2.9208147066393,1.8559586589396,3.18831410545969,"Invisible",3.99255992961116
2.96126795759705,1.87274793249358,3.27214269013521,"Visible",3.99255992961116
3.07164899259915,1.91816150782429,3.50607081836407,"Invisible",3.99255992961116
3.90533722754497,2.24472244399684,5.51554617111661,"Visible",3.99255992961116
2.92229244342116,1.85657336985482,3.19135832324968,"Invisible",3.99255992961116
3.0794423643749,1.92134641218262,3.52287382021817,"Invisible",3.99255992961116
3.04873366984425,1.90878053399727,3.45688274226503,"Visible",3.99255992961116
3.23080567175065,1.98266330589104,3.85669679271262,"Visible",3.99255992961116
3.80607061762316,2.20720109890098,5.25401100756899,"Visible",3.99255992961116
4.1785188210396,2.3463206891672,6.26602265739794,"Visible",3.99255992961116
3.99372606846293,2.27785582627229,5.7534406963925,"Visible",3.99255992961116
3.6024386625537,2.12915520782644,4.73624226103756,"Visible",3.99255992961116
2.87411644640149,1.83647734494416,3.09281697063164,"Invisible",3.99255992961116
3.35202694877287,2.03105698890296,4.1342609299504,"Invisible",3.99255992961116
3.03184121082059,1.90184957796381,3.42083204529856,"Visible",3.99255992961116
3.00951525643773,1.89266877142991,3.37345818932756,"Invisible",3.99255992961116
4.01931073322794,2.28739906844915,5.82318115407331,"Visible",3.99255992961116
2.84068304650693,1.82246260203002,3.02528526452866,"Invisible",3.99255992961116
2.93996565016693,1.86391679738675,3.22787187970005,"Invisible",3.99255992961116
3.52585551511377,2.09941131626836,4.54806019439554,"Visible",3.99255992961116
3.5005302443383,2.08952636439212,4.48661977137777,"Visible",3.99255992961116
3.09667065761875,1.9283772113657,3.56015306945827,"Visible",3.99255992961116
3.03976159443413,1.90510095785867,3.43771305276875,"Visible",3.99255992961116
2.9126555846011,1.85256268100031,3.17153045811909,"Invisible",3.99255992961116
3.08780416096728,1.92476052033049,3.54094436523953,"Visible",3.99255992961116
3.05655713358325,1.91198599747773,3.4736391987796,"Invisible",3.99255992961116
3.22280399637751,1.97944703659729,3.83869430633645,"Invisible",3.99255992961116
3.28054198267008,2.00259348950983,3.96948274229656,"Invisible",3.99255992961116
3.73891503518034,2.18162547996386,5.08046802301665,"Visible",3.99255992961116
2.91260120131053,1.85254003465437,3.17141872915554,"Visible",3.99255992961116
3.51692883819551,2.09592986499214,4.52635879255374,"Visible",3.99255992961116
2.88193096542717,1.83974493287187,3.10870241776291,"Invisible",3.99255992961116
3.25066465948404,1.99063375623205,3.90154733129875,"Visible",3.99255992961116
3.20565615206158,1.97254516745007,3.80024776416962,"Visible",3.99255992961116
3.00511657123223,1.89085718910647,3.36416115920962,"Invisible",3.99255992961116
2.92487751439017,1.85764845307627,3.19668699292622,"Invisible",3.99255992961116
2.91523020397231,1.8536346396471,3.17682205915888,"Invisible",3.99255992961116
3.05369802010077,1.91081487795738,3.46751107479228,"Visible",3.99255992961116
3.27873736502616,2.00187218087574,3.96536374313683,"Invisible",3.99255992961116
2.99958587149968,1.88857809084397,3.3524886262259,"Invisible",3.99255992961116
2.94870301099719,1.86754164222523,3.24599572225335,"Invisible",3.99255992961116
3.43066972742844,2.06212951670479,4.31917242029605,"Visible",3.99255992961116
2.84590091534801,1.82465358422577,3.03577861993107,"Invisible",3.99255992961116
3.6106309504908,2.13232399478573,4.75658476007802,"Visible",3.99255992961116
3.10175809134119,1.93045078807125,3.57119672293099,"Visible",3.99255992961116
2.89993290998539,1.84726070558933,3.1454424924429,"Invisible",3.99255992961116
2.98547196104945,1.88275542476779,3.32278767746224,"Invisible",3.99255992961116
3.24439004321164,1.98811724615361,3.88735008466889,"Visible",3.99255992961116
2.98554966590317,1.88278750773919,3.32295085744544,"Invisible",3.99255992961116
