"Height","Crown_Diameter","DBH","Visibility","alpha"
3.36026161481646,2.4169119436588,4.15344466909701,"Visible",3.78856681636535
2.85426865260659,2.2045259044078,3.0526421406254,"Invisible",3.78856681636535
3.18848516072113,1.67793043167222,3.76193163989014,"Invisible",3.78856681636535
4.76755328397168,2.94361780909396,8.03627128506162,"Visible",3.78856681636535
3.35864900198687,1.74461071323509,4.14968458849344,"Invisible",3.78856681636535
2.99171332425827,1.59970018554667,3.33590652045835,"Invisible",3.78856681636535
6.68984177197426,2.92413038167136,15.2279009261756,"Visible",3.78856681636535
2.94005062298451,2.24162434215226,3.2280479085077,"Invisible",3.78856681636535
2.94988414703272,1.58290626765514,3.24844940317359,"Invisible",3.78856681636535
3.15214362957249,2.33137333941613,3.68143967417921,"Invisible",3.78856681636535
5.01772129761686,2.35707433709343,8.8503836702207,"Visible",3.78856681636535
2.85610792632133,2.20532640546269,3.05635471881347,"Invisible",3.78856681636535
2.97403571208454,1.59261005687848,3.29881265912858,"Visible",3.78856681636535
3.22873891901779,2.36313343158525,3.85204313853711,"Visible",3.78856681636535
3.08943603379987,2.30512018459998,3.54447604691778,"Invisible",3.78856681636535
3.86971391944032,1.94001635331735,5.42100354215067,"Visible",3.78856681636535
4.09058283418295,2.02243160806374,6.01954043574383,"Invisible",3.78856681636535
2.9539336491083,1.5845346901178,3.25686841568869,"Invisible",3.78856681636535
3.39552441007443,1.75894796001024,4.23606587082863,"Invisible",3.78856681636535
2.92432884732684,1.57261678137009,3.19555566286682,"Invisible",3.78856681636535
3.19639278651473,1.68104853668756,3.77955440299339,"Invisible",3.78856681636535
3.66141233973097,2.53669711230013,4.88359517106689,"Invisible",3.78856681636535
2.88033091527177,1.55484866023976,3.10544670278938,"Visible",3.78856681636535
3.23683466753247,2.36647100758187,3.87028721465974,"Invisible",3.78856681636535
2.95773711265555,1.58606366419324,3.2647852348928,"Visible",3.78856681636535
3.51478474880596,2.47893481131538,4.52115362159159,"Invisible",3.78856681636535
2.94445511478414,1.58072221718681,3.23717838554139,"Invisible",3.78856681636535
3.08578697311407,1.63725667224884,3.53658107592213,"Invisible",3.78856681636535
2.92291202206336,2.23425050984862,3.1926350950677,"Invisible",3.78856681636535
3.05029792361781,1.62312273632892,3.46023004730631,"Invisible",3.78856681636535
3.52129200587945,1.80755690012958,4.53695987597867,"Visible",3.78856681636535
3.08324831946834,1.63624698031875,3.5310934208518,"Visible",3.78856681636535
2.92256183871584,2.2340996480765,3.1919134392967,"Invisible",3.78856681636535
3.35335462946395,2.41411085115165,4.13735111448745,"Invisible",3.78856681636535
2.86090461533261,2.20741299490631,3.06604682350469,"Visible",3.78856681636535
4.26672351381573,2.08735947270296,6.51792266833876,"Visible",3.78856681636535
3.09380450867073,2.30695658134839,3.55393839669013,"Invisible",3.78856681636535
3.7627838370853,1.89969509262132,5.14183576658549,"Visible",3.78856681636535
3.30238335161067,1.72265822757587,4.01949450487578,"Visible",3.78856681636535
3.41751783145635,1.76748047964242,4.28798387122275,"Visible",3.78856681636535
3.02157239822249,2.27644497979113,3.39900389824647,"Invisible",3.78856681636535
4.90375283084876,2.31683167577937,8.47492281972115,"Visible",3.78856681636535
3.80271670480896,2.59141452529555,5.24527887523374,"Visible",3.78856681636535
3.46286451024425,1.78502982254763,4.39596760321229,"Invisible",3.78856681636535
2.91449267757836,2.23062120118942,3.17530580148454,"Visible",3.78856681636535
3.3114337625512,2.39705574478251,4.04030410544515,"Invisible",3.78856681636535
3.08470508751473,2.30313013535355,3.53424193908648,"Visible",3.78856681636535
6.06292378838069,3.37063468740742,12.6476649011633,"Visible",3.78856681636535
3.1749312237958,2.34085702773941,3.73181568672869,"Invisible",3.78856681636535
2.86490223022611,1.54860187769391,3.07413535102143,"Invisible",3.78856681636535
3.91923254700987,1.95859406119116,5.55263192987286,"Visible",3.78856681636535
2.89257870997755,1.55980159443534,3.13040883317349,"Invisible",3.78856681636535
2.83288610042187,2.19520306820487,3.00963710383765,"Invisible",3.78856681636535
4.70276404541623,2.24528493156674,7.83145716703035,"Visible",3.78856681636535
3.46508121855385,2.45911693845857,4.40127858620441,"Visible",3.78856681636535
3.26443861559912,2.37782379397215,3.93279823557149,"Invisible",3.78856681636535
3.78727921785348,2.58548034067706,5.20517440476607,"Visible",3.78856681636535
6.04787342387517,3.36591657486411,12.5884922446266,"Visible",3.78856681636535
4.4926436316154,2.16966333319447,7.1843494345859,"Visible",3.78856681636535
2.83812334685057,1.53773956352199,3.02014384390334,"Invisible",3.78856681636535
5.89063772925041,3.31631495403495,11.9781044769883,"Visible",3.78856681636535
2.96247301534757,1.58796678617099,3.27465553033488,"Visible",3.78856681636535
2.96838378169409,2.25377358539317,3.28699405262566,"Invisible",3.78856681636535
2.92462888651802,2.23499003460585,3.1961743086424,"Invisible",3.78856681636535
2.89263643480893,1.55982492555647,3.13052670405221,"Visible",3.78856681636535
3.48031390109523,2.46520364643741,4.4378558758969,"Invisible",3.78856681636535
3.32642786794493,2.40316671928577,4.07489115990052,"Invisible",3.78856681636535
3.19240710087975,2.34810998661973,3.77066715215303,"Visible",3.78856681636535
3.07513137868673,1.63301725271665,3.51357439629615,"Invisible",3.78856681636535
4.30116262586207,2.09997504006388,6.61754158825066,"Visible",3.78856681636535
3.38553624096585,2.42714058348891,4.21258582228773,"Visible",3.78856681636535
3.34652314204719,2.41133789857919,4.1214623621419,"Invisible",3.78856681636535
3.32522847882829,2.40267834104404,4.07211941856458,"Invisible",3.78856681636535
3.52620480587554,1.80944677488179,4.54891033742497,"Invisible",3.78856681636535
2.91551349188972,1.56906218330256,3.17740455245156,"Invisible",3.78856681636535
3.12717645822491,2.32094814319706,3.6266149097773,"Visible",3.78856681636535
3.21130869992204,1.68692487006036,3.8129010333937,"Invisible",3.78856681636535
4.00328059487009,1.9899921543432,5.77943888355705,"Invisible",3.78856681636535
3.10870861413525,1.64636384204915,3.58631069820114,"Visible",3.78856681636535
3.50862583562484,1.80268137958391,4.50621738579104,"Visible",3.78856681636535
2.96964600812385,2.25431364718348,3.28963173284316,"Invisible",3.78856681636535
2.91501427127998,1.5688608031034,3.17637809460106,"Invisible",3.78856681636535
2.93057311437194,2.23754899783663,3.208442214816,"Invisible",3.78856681636535
3.01832348608901,2.27506516658869,3.39211144793568,"Invisible",3.78856681636535
3.04063065398454,1.61926550800562,3.43956768932602,"Invisible",3.78856681636535
3.55062933418179,1.81883273070319,4.60854264032272,"Visible",3.78856681636535
2.88131489021645,1.55524676836944,3.10744866392608,"Invisible",3.78856681636535
3.69857446801006,1.87534522273677,4.97753830886819,"Visible",3.78856681636535
3.27991077102828,1.71386424832826,3.96804178737254,"Visible",3.78856681636535
3.34560566977055,2.41096530152961,4.11933068322788,"Invisible",3.78856681636535
3.22737154559909,2.3625693540195,3.84896571042511,"Invisible",3.78856681636535
3.08000185079127,1.63495546754162,3.52408156082832,"Invisible",3.78856681636535
3.52744056685518,1.80992204832261,4.55191867057984,"Visible",3.78856681636535
3.11356977816889,1.64829310277522,3.59689917031927,"Invisible",3.78856681636535
3.60117015241093,2.51308984347525,4.73309605199359,"Invisible",3.78856681636535
2.9609024161915,1.58733572558301,3.27138062610485,"Invisible",3.78856681636535
2.85066304284979,2.20295599321247,3.04537036342373,"Invisible",3.78856681636535
3.10781754754105,2.31283968632161,3.58437138931262,"Invisible",3.78856681636535
4.89710440149061,2.98843386180048,8.45325629777031,"Visible",3.78856681636535
3.69148385359649,2.54841786560541,4.9595488172578,"Visible",3.78856681636535
3.07635521894435,1.633504354856,3.51621322362478,"Invisible",3.78856681636535
3.03909583676951,2.28387604888766,3.43629259532266,"Visible",3.78856681636535
4.38033520793044,2.12888172208749,6.84924771767272,"Visible",3.78856681636535
3.06154714729347,1.62760731019876,3.48434680270631,"Invisible",3.78856681636535
4.26671162484161,2.76512996075013,6.51788840081854,"Visible",3.78856681636535
3.0180814080147,2.27496233007302,3.39159815123667,"Invisible",3.78856681636535
3.42492495452823,2.44301499565575,4.30553613652098,"Visible",3.78856681636535
