"Height","Crown_Diameter","DBH","Visibility","alpha"
2.92985062615293,1.57484194996388,3.20694993905697,"Invisible",3.90295233228244
3.34328136476099,1.73862411487135,4.11393265254562,"Visible",3.90295233228244
3.0698058926421,1.63089708389858,3.50210249956963,"Invisible",3.90295233228244
2.88032774835194,2.21584661354868,3.1054402604636,"Invisible",3.90295233228244
4.4847152526178,2.84388695882862,7.1604463457025,"Visible",3.90295233228244
2.84643342903898,2.20111328073554,3.03685048782185,"Invisible",3.90295233228244
3.86305458494283,1.93751346851615,5.40341522604956,"Visible",3.90295233228244
3.20675469898986,1.68513148389761,3.80270532176018,"Invisible",3.90295233228244
3.24705736680635,1.70098082304994,3.89338232604346,"Invisible",3.90295233228244
2.89038999463933,2.22020592934157,3.12594113782289,"Invisible",3.90295233228244
3.02980552713064,2.27993869376618,3.41649962671142,"Invisible",3.90295233228244
4.06843979636088,2.01422033146608,5.9582072356631,"Visible",3.90295233228244
3.04828534438377,2.2877655184851,3.45592366327613,"Invisible",3.90295233228244
3.49866850209177,1.79884546149688,4.48211858820089,"Invisible",3.90295233228244
3.87654150930623,1.94258135645791,5.43906413431583,"Invisible",3.90295233228244
5.09861024266131,3.05712594734658,9.12150283760744,"Visible",3.90295233228244
3.56050040956965,1.82262143475733,4.63274634436618,"Visible",3.90295233228244
3.07674252284209,1.63365849603717,3.51704851685678,"Invisible",3.90295233228244
2.89837694375084,2.22366144104241,3.14225891981374,"Invisible",3.90295233228244
4.06054417828656,2.68901644532298,5.93640886286956,"Visible",3.90295233228244
4.34936865247947,2.79519317476551,6.75817490929205,"Visible",3.90295233228244
3.19578758911403,2.34951097819461,3.77820430534117,"Invisible",3.90295233228244
2.84684029246194,2.20129059052125,3.03766956095841,"Invisible",3.90295233228244
3.12495421540206,2.32001847459991,3.62175388503802,"Invisible",3.90295233228244
2.98193604454661,2.25956688987871,3.31536624760187,"Visible",3.90295233228244
3.32971427533143,1.73333320537183,4.08249046061229,"Visible",3.90295233228244
3.1210150603526,2.31836983163829,3.61314474711545,"Invisible",3.90295233228244
3.0642393624378,1.62867996622413,3.49013020778088,"Invisible",3.90295233228244
3.31136489249304,1.72616869182746,4.04014556190275,"Invisible",3.90295233228244
